subject,model,p,v,rel,bin
professional_law,mistralai_mistral_7b_instruct_v0_2,0.41134289439374183,0.24229786930042735,1.0006523157208256,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4165580182529335,0.24319597282215644,1.000652315720783,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4165580182529335,0.24319597282215644,1.000652315720783,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4106910039113429,0.24218177921451772,1.0006523157208136,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4106910039113429,0.24218177921451775,1.0006523157208136,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.41003911342894395,0.24206483865178954,1.0006523157208065,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.3963494132985658,0.23941262668915975,1.000652315720836,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4048239895697523,0.24109869698446498,1.0006523157208116,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4172099087353325,0.243304408616691,1.0006523157208091,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4217731421121252,0.24403964582742974,1.0006523157207947,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4132985658409387,0.2426410366972189,1.0006523157207865,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4048239895697523,0.24109869698446498,1.0006523157208116,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.409387222946545,0.2419470476122499,1.000652315720834,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4198174706649283,0.24372964702660047,1.0006523157207883,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.41590612777053454,0.24308668655081456,1.000652315720808,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4211212516297262,0.243937163370637,1.0006523157207814,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.41264667535853977,0.24252749804177728,1.0006523157208096,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.40547588005215124,0.24122244136175267,1.000652315720822,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.40808344198174706,0.24170891410269466,1.0006523157208211,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.41264667535853977,0.24252749804177728,1.0006523157208096,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.40091264667535853,0.2403383707075349,1.0006523157207994,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.39374185136897,0.2388649196171807,1.0006523157207976,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4152542372881356,0.24297654980265007,1.000652315720822,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.39048239895697523,0.23816115004877111,1.0006523157207932,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.39895697522816165,0.239946726132011,1.0006523157208302,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.39113428943937417,0.23830360491609076,1.0006523157207858,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4178617992177314,0.24341199393440321,1.000652315720825,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4048239895697523,0.24109869698446507,1.0006523157208118,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.41916558018252936,0.24362461313934922,1.0006523157207787,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4002607561929596,0.24020867299251364,1.0006523157208105,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4048239895697523,0.24109869698446484,1.000652315720811,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.42242503259452413,0.24414127780739917,1.0006523157207943,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4132985658409387,0.24264103669721881,1.0006523157207863,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.41590612777053454,0.24308668655081447,1.0006523157208078,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.40808344198174706,0.24170891410269457,1.000652315720821,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4198174706649283,0.24372964702660052,1.0006523157207885,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4152542372881356,0.2429765498026501,1.0006523157208222,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4048239895697523,0.2410986969844651,1.000652315720812,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4217731421121252,0.2440396458274297,1.0006523157207947,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4165580182529335,0.24319597282215652,1.0006523157207834,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.41134289439374183,0.24229786930042718,1.000652315720825,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.409387222946545,0.2419470476122498,1.0006523157208336,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.409387222946545,0.24194704761224994,1.0006523157208342,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.40352020860495436,0.24084865679943965,1.0006523157208298,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.39895697522816165,0.23994672613201098,1.00065231572083,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4041720990873533,0.24097410213035936,1.0006523157208087,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4061277705345502,0.2413453352622164,1.0006523157208158,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4028683181225554,0.24072236099168914,1.0006523157208054,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4061277705345502,0.24134533526221644,1.0006523157208158,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.42046936114732725,0.24383383043702622,1.0006523157207747,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4165580182529335,0.2431959728221565,1.0006523157207832,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.41264667535853977,0.2425274980417772,1.0006523157208094,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4132985658409387,0.24264103669721893,1.0006523157207867,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4074315514993481,0.24158857163268116,1.0006523157207892,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.40221642764015647,0.24059521470713016,1.0006523157208282,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.40221642764015647,0.2405952147071302,1.0006523157208282,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4198174706649283,0.24372964702660047,1.0006523157207883,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4198174706649283,0.24372964702660033,1.0006523157207876,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4256844850065189,0.24463668055494925,1.000652315720793,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4132985658409387,0.24264103669721881,1.0006523157207863,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4178617992177314,0.24341199393440316,1.0006523157208247,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4217731421121252,0.2440396458274297,1.0006523157207947,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4002607561929596,0.2402086729925137,1.0006523157208107,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4256844850065189,0.24463668055494925,1.000652315720793,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4211212516297262,0.243937163370637,1.0006523157207814,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.3983050847457627,0.23981447698652253,1.0006523157208091,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4217731421121252,0.2440396458274296,1.0006523157207943,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.41395045632333766,0.2427537248758464,1.0006523157207872,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.40352020860495436,0.24084865679943973,1.0006523157208302,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4067796610169492,0.24146737868585855,1.000652315720802,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.39765319426336376,0.23968137736421566,1.0006523157207938,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4106910039113429,0.2421817792145177,1.0006523157208134,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.40547588005215124,0.2412224413617526,1.0006523157208218,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.394393741851369,0.23900312210039923,1.0006523157207823,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.39504563233376794,0.23914047410680997,1.0006523157208171,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4048239895697523,0.24109869698446498,1.0006523157208116,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4028683181225554,0.24072236099168925,1.0006523157208058,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.41395045632333766,0.24275372487584643,1.0006523157207872,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.41590612777053454,0.24308668655081447,1.0006523157208078,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4217731421121252,0.2440396458274296,1.0006523157207943,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.41003911342894395,0.24206483865178946,1.0006523157208063,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.42046936114732725,0.24383383043702622,1.0006523157207747,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.423728813559322,0.24434199033688342,1.0006523157208131,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4165580182529335,0.2431959728221565,1.0006523157207832,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4217731421121252,0.24403964582742968,1.0006523157207945,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.42633637548891784,0.24473320967400025,1.0006523157207945,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.40091264667535853,0.2403383707075348,1.000652315720799,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4061277705345502,0.24134533526221652,1.0006523157208163,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4172099087353325,0.24330440861669086,1.0006523157208085,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4198174706649283,0.24372964702660033,1.0006523157207876,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4015645371577575,0.24046721794574127,1.0006523157208087,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.40808344198174706,0.2417089141026946,1.000652315720821,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.41134289439374183,0.2422978693004274,1.000652315720826,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.41395045632333766,0.24275372487584637,1.000652315720787,0.3-0.5
professional_law,mistralai_mistral_7b_instruct_v0_2,0.4152542372881356,0.2429765498026499,1.0006523157208214,0.3-0.5
professional_law,tiiuae_falcon_40b,0.40221642764015647,0.24059521470713016,1.0006523157208282,0.3-0.5
professional_law,tiiuae_falcon_40b,0.40808344198174706,0.24170891410269457,1.000652315720821,0.3-0.5
professional_law,tiiuae_falcon_40b,0.39374185136897,0.23886491961718126,1.0006523157208,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3970013037809648,0.23954742726509642,1.0006523157208098,0.3-0.5
professional_law,tiiuae_falcon_40b,0.41134289439374183,0.24229786930042693,1.000652315720824,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4172099087353325,0.24330440861669078,1.0006523157208083,0.3-0.5
professional_law,tiiuae_falcon_40b,0.39504563233376794,0.23914047410680941,1.000652315720815,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3963494132985658,0.23941262668915964,1.0006523157208356,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4106910039113429,0.24218177921451758,1.000652315720813,0.3-0.5
professional_law,tiiuae_falcon_40b,0.39308996088657105,0.2387258666571411,1.0006523157208078,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3924380704041721,0.2385859632202788,1.000652315720806,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4048239895697523,0.2410986969844654,1.0006523157208134,0.3-0.5
professional_law,tiiuae_falcon_40b,0.40221642764015647,0.24059521470713016,1.0006523157208282,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3859191655801825,0.2371401526265689,1.0006523157208038,0.3-0.5
professional_law,tiiuae_falcon_40b,0.38070404172099087,0.23592226982057427,1.000652315720806,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3859191655801825,0.2371401526265689,1.0006523157208038,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3956975228161669,0.23927697563639425,1.0006523157208242,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4048239895697523,0.24109869698446543,1.0006523157208134,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3728813559322034,0.23399338839319658,1.000652315720783,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4028683181225554,0.24072236099168934,1.000652315720806,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4061277705345502,0.24134533526221677,1.0006523157208171,0.3-0.5
professional_law,tiiuae_falcon_40b,0.40352020860495436,0.24084865679943945,1.000652315720829,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4048239895697523,0.24109869698446504,1.0006523157208118,0.3-0.5
professional_law,tiiuae_falcon_40b,0.40547588005215124,0.2412224413617525,1.0006523157208214,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4106910039113429,0.2421817792145176,1.0006523157208131,0.3-0.5
professional_law,tiiuae_falcon_40b,0.41134289439374183,0.24229786930042693,1.000652315720824,0.3-0.5
professional_law,tiiuae_falcon_40b,0.39895697522816165,0.23994672613201046,1.0006523157208278,0.3-0.5
professional_law,tiiuae_falcon_40b,0.39504563233376794,0.23914047410680953,1.0006523157208154,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4002607561929596,0.2402086729925137,1.0006523157208107,0.3-0.5
professional_law,tiiuae_falcon_40b,0.408735332464146,0.24182840609587247,1.0006523157207876,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4041720990873533,0.24097410213035914,1.0006523157208078,0.3-0.5
professional_law,tiiuae_falcon_40b,0.40808344198174706,0.24170891410269443,1.0006523157208203,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4067796610169492,0.24146737868585794,1.0006523157207994,0.3-0.5
professional_law,tiiuae_falcon_40b,0.40547588005215124,0.24122244136175247,1.0006523157208214,0.3-0.5
professional_law,tiiuae_falcon_40b,0.40352020860495436,0.24084865679943931,1.0006523157208285,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4132985658409387,0.24264103669721898,1.000652315720787,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4178617992177314,0.24341199393440305,1.000652315720824,0.3-0.5
professional_law,tiiuae_falcon_40b,0.37027379400260757,0.2333232126591839,1.000652315720837,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3970013037809648,0.23954742726509642,1.0006523157208098,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3970013037809648,0.23954742726509642,1.0006523157208098,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3898305084745763,0.23801784470462822,1.000652315720786,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4172099087353325,0.24330440861669078,1.0006523157208083,0.3-0.5
professional_law,tiiuae_falcon_40b,0.41199478487614083,0.24241310890950682,1.0006523157207952,0.3-0.5
professional_law,tiiuae_falcon_40b,0.40547588005215124,0.24122244136175236,1.000652315720821,0.3-0.5
professional_law,tiiuae_falcon_40b,0.39895697522816165,0.23994672613201068,1.0006523157208287,0.3-0.5
professional_law,tiiuae_falcon_40b,0.39960886571056065,0.24007812480067328,1.0006523157208247,0.3-0.5
professional_law,tiiuae_falcon_40b,0.41590612777053454,0.243086686550815,1.0006523157208098,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4048239895697523,0.24109869698446562,1.0006523157208143,0.3-0.5
professional_law,tiiuae_falcon_40b,0.41460234680573665,0.24286556257766392,1.0006523157208287,0.3-0.5
professional_law,tiiuae_falcon_40b,0.39048239895697523,0.2381611500487712,1.0006523157207936,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4041720990873533,0.24097410213035925,1.0006523157208083,0.3-0.5
professional_law,tiiuae_falcon_40b,0.40352020860495436,0.2408486567994395,1.0006523157208291,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3983050847457627,0.23981447698652283,1.0006523157208105,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3859191655801825,0.2371401526265688,1.0006523157208034,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3741851368970013,0.23432337339929374,1.0006523157207978,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3754889178617992,0.23464995649811513,1.000652315720828,0.3-0.5
professional_law,tiiuae_falcon_40b,0.38722294654498046,0.23743611855987173,1.0006523157208138,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4067796610169492,0.2414673786858582,1.0006523157208005,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4061277705345502,0.24134533526221677,1.0006523157208171,0.3-0.5
professional_law,tiiuae_falcon_40b,0.39895697522816165,0.23994672613201046,1.0006523157208278,0.3-0.5
professional_law,tiiuae_falcon_40b,0.38070404172099087,0.23592226982057415,1.0006523157208056,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4028683181225554,0.24072236099168928,1.0006523157208058,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4041720990873533,0.2409741021303592,1.000652315720808,0.3-0.5
professional_law,tiiuae_falcon_40b,0.408735332464146,0.24182840609587244,1.0006523157207874,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4061277705345502,0.24134533526221671,1.000652315720817,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4211212516297262,0.24393716337063706,1.0006523157207816,0.3-0.5
professional_law,tiiuae_falcon_40b,0.41460234680573665,0.24286556257766392,1.0006523157208287,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4074315514993481,0.2415885716326812,1.0006523157207894,0.3-0.5
professional_law,tiiuae_falcon_40b,0.41003911342894395,0.24206483865178988,1.0006523157208078,0.3-0.5
professional_law,tiiuae_falcon_40b,0.41395045632333766,0.2427537248758464,1.0006523157207872,0.3-0.5
professional_law,tiiuae_falcon_40b,0.40352020860495436,0.2408486567994395,1.0006523157208291,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4002607561929596,0.24020867299251383,1.0006523157208114,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4015645371577575,0.2404672179457411,1.000652315720808,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3963494132985658,0.23941262668915972,1.000652315720836,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4074315514993481,0.2415885716326812,1.0006523157207894,0.3-0.5
professional_law,tiiuae_falcon_40b,0.378748370273794,0.2354515309008031,1.000652315720824,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4015645371577575,0.24046721794574094,1.0006523157208074,0.3-0.5
professional_law,tiiuae_falcon_40b,0.40091264667535853,0.24033837070753525,1.0006523157208007,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4230769230769231,0.24424205931054815,1.0006523157207914,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4048239895697523,0.24109869698446543,1.0006523157208134,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3891786179921773,0.23787368888367594,1.0006523157208227,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3767926988265971,0.23497313768964745,1.0006523157208163,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4002607561929596,0.24020867299251372,1.000652315720811,0.3-0.5
professional_law,tiiuae_falcon_40b,0.394393741851369,0.23900312210039945,1.0006523157207832,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3917861799217731,0.2384452093065983,1.0006523157208111,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3859191655801825,0.2371401526265688,1.0006523157208034,0.3-0.5
professional_law,tiiuae_falcon_40b,0.38461538461538464,0.2368407847859932,1.0006523157208214,0.3-0.5
professional_law,tiiuae_falcon_40b,0.4002607561929596,0.24020867299251372,1.000652315720811,0.3-0.5
professional_law,tiiuae_falcon_40b,0.39895697522816165,0.23994672613201046,1.0006523157208278,0.3-0.5
professional_law,tiiuae_falcon_40b,0.38852672750977835,0.23772868258589253,1.000652315720812,0.3-0.5
professional_law,tiiuae_falcon_40b,0.38461538461538464,0.23684078478599313,1.000652315720821,0.3-0.5
professional_law,tiiuae_falcon_40b,0.39765319426336376,0.23968137736421563,1.0006523157207938,0.3-0.5
professional_law,tiiuae_falcon_40b,0.40221642764015647,0.24059521470713016,1.0006523157208282,0.3-0.5
professional_law,tiiuae_falcon_40b,0.41134289439374183,0.24229786930042677,1.0006523157208234,0.3-0.5
professional_law,tiiuae_falcon_40b,0.41916558018252936,0.24362461313934958,1.00065231572078,0.3-0.5
professional_law,tiiuae_falcon_40b,0.38657105606258146,0.2372885608316271,1.0006523157207956,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3970013037809648,0.23954742726509642,1.0006523157208098,0.3-0.5
professional_law,tiiuae_falcon_40b,0.3983050847457627,0.23981447698652283,1.0006523157208105,0.3-0.5
professional_law,tiiuae_falcon_40b,0.39895697522816165,0.23994672613201054,1.0006523157208282,0.3-0.5
professional_law,tiiuae_falcon_40b,0.39895697522816165,0.23994672613201054,1.0006523157208282,0.3-0.5
us_foreign_policy,codellama_codellama_34b_instruct,0.78,0.173333333333333,1.0101010101010084,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.78,0.173333333333333,1.0101010101010084,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.78,0.17333333333333298,1.0101010101010082,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.81,0.15545454545454518,1.0101010101010086,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.77,0.1788888888888888,1.0101010101010097,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.78,0.17333333333333295,1.010101010101008,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.78,0.1733333333333329,1.0101010101010077,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.8,0.16161616161616127,1.0101010101010082,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.77,0.1788888888888888,1.0101010101010097,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.78,0.1733333333333329,1.0101010101010077,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.8,0.16161616161616127,1.0101010101010082,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.78,0.17333333333333295,1.010101010101008,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.8,0.16161616161616132,1.0101010101010084,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.78,0.173333333333333,1.0101010101010084,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.79,0.16757575757575777,1.0101010101010113,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.82,0.1490909090909094,1.010101010101012,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.8,0.16161616161616132,1.0101010101010084,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.78,0.17333333333333295,1.010101010101008,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.78,0.173333333333333,1.0101010101010084,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.78,0.173333333333333,1.0101010101010084,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.78,0.173333333333333,1.0101010101010084,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.77,0.17888888888888882,1.0101010101010097,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.74,0.1943434343434342,1.0101010101010093,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.79,0.16757575757575777,1.0101010101010113,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.8,0.16161616161616132,1.0101010101010084,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.8,0.16161616161616132,1.0101010101010084,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.76,0.18424242424242462,1.0101010101010122,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.76,0.18424242424242462,1.0101010101010122,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.76,0.18424242424242462,1.0101010101010122,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.77,0.17888888888888876,1.0101010101010095,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.76,0.18424242424242462,1.0101010101010122,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.74,0.19434343434343426,1.0101010101010095,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.77,0.17888888888888868,1.010101010101009,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.76,0.18424242424242462,1.0101010101010122,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.79,0.16757575757575777,1.0101010101010113,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.78,0.17333333333333303,1.0101010101010086,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.77,0.1788888888888888,1.0101010101010097,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.78,0.17333333333333295,1.010101010101008,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.77,0.1788888888888888,1.0101010101010097,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.77,0.1788888888888888,1.0101010101010097,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.77,0.17888888888888868,1.010101010101009,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.81,0.15545454545454526,1.010101010101009,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.79,0.1675757575757578,1.0101010101010115,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.79,0.16757575757575777,1.0101010101010113,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.79,0.16757575757575777,1.0101010101010113,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.8,0.16161616161616135,1.0101010101010086,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.79,0.16757575757575777,1.0101010101010113,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.78,0.1733333333333329,1.0101010101010077,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.76,0.18424242424242462,1.0101010101010122,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.77,0.17888888888888865,1.0101010101010088,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.76,0.18424242424242462,1.0101010101010122,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.76,0.18424242424242462,1.0101010101010122,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.77,0.1788888888888888,1.0101010101010097,0.7-0.9
us_foreign_policy,codellama_codellama_34b_instruct,0.77,0.17888888888888876,1.0101010101010095,0.7-0.9
